bounce,category,category_rank,country_rank,global_rank,organic_search,paid_search,ppv,time,traffic_direct,traffic_display,traffic_mail,traffic_referrals,traffic_search,traffic_social,url,visits
0,Gifts,1169741,253947,6440480,,,13.48,00:06:56,15.53,0,0,0,47.3,37.17,evright.com,520
36.88,Gifts,3456,1773797,7847069,,,4.56,00:02:46,0,0,0,7.25,92.75,0,rolandsgifts.com,641
30.28,Gifts,2403,1160950,5005952,,,3.87,00:02:46,15.94,0,11.96,3.99,68.12,0,bookbouquet.com,1500
39.16,Food,11,4266,18147,53.76,46.24,8.67,00:06:54,32.07,3.64,8.74,11.8,39.39,4.35,harryanddavid.com,1600000
64.9,Food,133,3116,12236,95.24,4.76,2.73,00:02:28,27.74,0.27,4.11,8.61,51.49,7.8,kingarthurflour.com,4200000
47.56,Food,32,5645,23940,62.8,37.2,4.65,00:04:55,40.03,1.3,10.06,14.01,31.37,3.23,omahasteaks.com,1600000
53.63,Food,23,8528,34002,79.62,20.38,3.41,00:02:39,20.52,0.25,4.03,6.97,67.48,0.75,wine.com,1300000
59.05,Food,11,3356,24222,98.65,1.35,3.52,00:02:18,14.74,0.02,1,7.32,75.3,1.62,thewhiskyexchange.com,2000000
58.86,Food,32,2884,11962,97.08,2.92,2.99,00:01:52,28.67,0.95,8.29,10.26,50.62,1.22,dunkindonuts.com,4200000
52.2,Food,21,17164,33298,97.05,2.95,3.99,00:02:55,16.08,0.06,1.37,16.85,60.89,4.77,masterofmalt.com,1300000
51.72,Food,94,16978,67808,70.5,29.5,4.29,00:03:46,28.05,3.09,5.77,9.19,51.71,2.2,berries.com,518300
47.77,Food,41,7991,30039,71.32,28.68,4.85,00:04:22,29.1,0.79,5.53,13.93,48.86,1.78,teavana.com,1300000
50.28,Food,24,4360,18596,85.9,14.1,6.02,00:06:40,69.15,0.46,1.56,9.11,19.37,0.35,peapod.com,1900000
44.68,Food,331,6185,26432,72.56,27.44,4.95,00:05:42,20.71,0.68,9.71,11.85,55.26,1.78,ediblearrangements.com,1400000
61.03,Food,42,7557,30156,63.07,36.93,4.67,00:03:12,26.48,2.33,5.79,9.31,50.42,5.67,nuts.com,1200000
35.05,Food,27,9227,39609,93.07,6.93,5.1,00:03:18,29.71,0,2.3,6.27,60.36,1.37,bevmo.com,843200
50.4,Food,3751,12638,44208,88.57,11.43,3.47,00:01:59,33.82,1.13,1.61,10.55,35.95,16.94,soylent.com,993300
17.04,Food,115,19405,80816,79.1,20.9,6.21,00:06:10,18.6,2.66,21.28,15.73,40.71,1.02,winecountrygiftbaskets.com,348200
49.24,Food,58,12561,45298,78.75,21.25,4.5,00:03:33,31.12,9.46,10.3,16.25,31.98,0.88,godiva.com,832800
43.99,Food,254,4943,21305,81.99,18.01,6.12,00:05:09,49.07,6.98,18.37,8.56,14.99,2.02,schwans.com,1600000
17.76,Food,47,7885,34118,65.72,34.28,10.65,00:08:26,29.64,0.85,18.49,13.23,35.98,1.81,swisscolony.com,711500
38.8,Food,73,13526,57006,74.78,25.22,5.14,00:04:18,28.29,0.88,5.22,9.78,54.37,1.46,sees.com,570300
33.1,Food,516,2463,40787,63.71,36.29,8.78,00:05:37,24.85,0.21,5.13,11.94,56.42,1.46,hotelchocolat.com,643800
26.57,Food,433,7771,34044,98.55,1.45,5.02,00:03:42,16.92,0.08,3.42,10.65,68.44,0.5,honeybaked.com,1000000
35.28,Food,87,5154,63494,77.66,22.34,5.95,00:04:48,17.52,2.39,4.66,13.79,59.96,1.67,fortnumandmason.com,477900
51.84,Food,55,10955,43323,87.34,12.66,4.01,00:04:06,18.8,0.11,11.43,12.48,55.11,2.07,northernbrewer.com,922400
55.96,Food,104,17243,72685,51.82,48.18,3.37,00:02:27,9.68,1.3,9.91,27.21,34.62,17.28,goldbely.com,537200
42.45,Food,46,19511,77131,94.72,5.28,4.36,00:02:51,24.68,0.02,14.09,12.69,47.09,1.44,klwines.com,464600
47.17,Food,95,2986,67817,79.98,20.02,4.25,00:03:23,26.26,0.65,5.81,16.17,50.89,0.22,bienmanger.com,502900
25.24,Food,44,11930,52100,66.65,33.35,9.47,00:08:28,53.26,1.61,6.17,11.92,26.35,0.68,figis.com,495900
59.72,Food,70,13913,55159,94.38,5.62,2.58,00:01:51,16.06,0.29,1.31,6.3,66.63,9.42,bobsredmill.com,852000
34.73,Food,893,18027,68453,88.11,11.89,5.82,00:03:03,33.83,0,11.61,15.02,31.63,7.92,naturebox.com,458400
40.97,Food,121,19940,84324,63.28,36.72,6.87,00:04:48,40.24,2.62,9.12,11.06,36.75,0.21,cheryls.com,317400
42.69,Food,129,21835,90595,77.78,22.22,4.23,00:03:31,26.61,1.22,6.46,5.91,58.1,1.69,hickoryfarms.com,380300
60.33,Food,669,13291,52062,92.61,7.39,3.4,00:02:09,10.83,0.01,1.41,4.25,81.94,1.55,candywarehouse.com,788200
30.35,Food,77,13636,58850,100,0,5.88,00:04:24,11.67,0.55,28.02,15.89,38.54,5.34,penzeys.com,520900
42.99,Food,68,12917,53815,85.75,14.25,3.86,00:02:30,21,0.14,19.9,31.75,25.13,2.08,lindtusa.com,737400
49.69,Food,967,19200,74774,91.9,8.1,6.18,00:03:46,43.46,2.31,6.46,12.89,28.36,6.51,adagio.com,421100
49.84,Food,40,17322,66962,85.65,14.35,3.95,00:03:01,31.95,1.26,2.76,17.69,44.1,2.24,morebeer.com,602500
52.85,Food,125,24482,87409,53.99,46.01,5.97,00:03:53,22.81,0.05,4.09,14.18,50.79,8.08,britishcornershop.co.uk,368200
55.56,Food,64,7250,98166,52.36,47.64,4.41,00:02:32,12.81,0.11,0.67,5.28,79.84,1.29,drinksupermarket.com,339000
31.43,Food,192,31383,131224,53.86,46.14,10.38,00:07:19,33.83,15.64,4.67,12.79,32.85,0.21,wolfermans.com,153400
55.32,Food,146,31282,99638,90.71,9.29,2.73,00:01:48,16.37,0.26,2.07,9.71,69.75,1.84,jellybelly.com,463000
45.28,Food,253,43802,167674,68.25,31.75,3.52,00:02:19,23.52,0.64,4.21,11.69,57.88,2.06,deandeluca.com,199500
31.85,Food,32,3868,53475,75.95,24.05,10.01,00:04:23,20.02,0.19,11.65,12.38,49.99,5.77,whittard.co.uk,485100
35.75,Food,163,30528,113335,91.91,8.09,4.87,00:03:18,19.03,0.02,3.82,12.13,63.28,1.73,igourmet.com,286000
64.02,Food,134,24733,91816,97.76,2.24,2.01,00:01:26,11.99,1.1,1.11,9.73,61.92,14.15,benjerry.com,532000
32.15,Food,278,43556,180283,47.2,52.8,6.33,00:04:02,20.09,1.29,14.83,13.2,50.01,0.58,kansascitysteaks.com,130200
33.93,Food,203,6284,135486,100,0,6.48,00:03:15,18.44,0.02,2.14,8.39,70.38,0.62,nicolas.com,179400
41.4,Food,49,19654,82600,90.64,9.36,4.12,00:02:09,34.82,4.49,8.75,6.95,43.24,1.75,peets.com,425700
39.44,Food,445,73672,294126,55.89,44.11,2.32,00:01:15,19.66,0.79,0.89,8.93,68.59,1.15,amazingclubs.com,124100
45.81,Food,172,29773,120123,72.12,27.88,4.13,00:01:59,27.23,3.84,3.11,10.69,50.65,4.47,dartagnan.com,270300
36.43,Food,8324,4663,91446,70.08,29.92,6.52,00:04:37,18.3,0.7,4.71,10.27,63.12,2.91,palaisdesthes.com,303200
85.16,Food,663,42927,130586,100,0,1.26,00:00:31,10.16,0.1,0,1.81,87.64,0.29,gourmetsleuth.com,453200
43.99,Food,55,22406,90744,72.4,27.6,4.49,00:03:17,26.03,0.33,9.49,8.39,54.08,1.68,midwestsupplies.com,372900
44.23,Food,285,23108,88949,100,0,2.49,00:00:55,34.79,10.98,4.74,8.5,40.12,0.87,cariboucoffee.com,536100
50.49,Food,1681,11261,128702,93.7,6.3,4.18,00:03:36,20.91,0.37,1.64,14.99,61.55,0.52,bbr.com,370300
33.95,Food,397,10773,129201,100,0,6.49,00:03:33,23.14,0.04,4.36,13.28,33.86,25.31,huel.com,209500
30.12,Food,290,96648,185006,97.43,2.57,9.41,00:06:26,45.4,0.18,12.67,13.2,22.29,6.27,yunnansourcing.com,101300
38.98,Food,1112,21715,86741,83.04,16.96,6.39,00:03:42,27.05,0.56,3.51,11.02,53.67,4.2,republicoftea.com,334500
34.04,Food,3482,511811,1956298,,,1.26,00:00:11,14.52,0,0,5.45,80.03,0,firehousechilli.com,19300
42.05,Food,200,11740,134551,98.26,1.74,2.81,00:01:43,12.99,0,0.5,10.06,75.55,0.89,thedrinkshop.com,303300
57.4,Food,196,35303,133065,95.42,4.58,2.86,00:01:31,34.81,0,2.83,11.91,49.33,1.13,coffeebean.com,302600
48.71,Food,272,48336,176018,80.14,19.86,3.57,00:02:51,36.56,3.79,3.54,9.34,45.48,1.3,tienda.com,204000
35.35,Food,195,33369,133057,87.98,12.02,5.3,00:03:21,43.35,0.18,6.06,20.16,29.21,1.03,stonewallkitchen.com,227000
30.73,Food,63,24054,97852,86.89,13.11,10.34,00:06:26,19.78,0,12.07,15.08,48.79,4.29,harney.com,240400
42.4,Food,185,33743,127171,60.64,39.36,3.53,00:03:18,15.52,4.78,8.95,18.94,38.47,13.34,mymms.com,276800
34.23,Food,367,34248,141459,98.09,1.91,3.3,00:02:07,26.74,0,8.99,8.87,54.1,1.3,naturalgrocers.com,250400
27.16,Food,488,79284,316933,75.79,24.21,4.63,00:02:33,25.78,0,0,20.63,51.45,2.14,zingermans.com,81400
33.87,Food,88,994,133126,92.72,7.28,10.64,00:10:06,22.4,0,1.83,12.58,61.16,2.03,garrafeiranacional.com,143600
54.64,Food,148,24627,100789,91.96,8.04,4.53,00:03:37,12.57,0,2.03,11.39,72.36,1.64,oldtimecandy.com,339100
42.58,Food,338,55171,221427,66.04,33.96,3.73,00:02:15,21.57,1.05,3.77,10.78,61.13,1.7,mrsfields.com,140000
43.81,Food,337,60899,220294,70.91,29.09,4.41,00:03:49,23.19,0.82,6.37,11.33,57.66,0.63,herbco.com,131400
33.87,Food,555,110534,189405,96.33,3.67,5.13,00:04:20,34.44,0,4.02,11.89,44.13,5.53,joylent.eu,133000
76.17,Food,2184,40322,164016,85.89,14.11,1.47,00:01:05,10.45,6.98,0.61,9.59,62.97,9.4,johnsonville.com,307200
42.01,Food,54,32000,128525,100,0,6.52,00:04:25,36.4,0,4.75,25.78,28.69,4.39,frontiercoop.com,214900
31.5,Food,323,78705,206575,85.56,14.44,3.52,00:02:58,19.93,0.72,4.77,4.99,68.55,1.04,garrettpopcorn.com,175000
35.56,Food,1432,30659,110700,100,0,5.18,00:03:20,32.62,0,6.07,17.26,40.92,3.13,sweetmarias.com,298700
41.9,Food,4638,17090,340511,89.74,10.26,3.9,00:02:50,16.67,0.24,0.12,8.14,72.88,1.95,comtessedubarry.com,76400
53.82,Food,211,35940,138976,77.12,22.88,3.41,00:01:25,13.85,0.22,9.36,5.96,65.28,5.33,ohnuts.com,264900
39.07,Food,1585,29704,122715,70.23,29.77,4.06,00:04:33,33.71,2.24,6.69,9.48,36.97,10.9,wisefoodstorage.com,277400
53.93,Food,210,35914,138966,96.21,3.79,4.63,00:02:23,16.9,0,3.8,14.99,60.81,3.5,thespicehouse.com,218400
70.32,Food,250,47037,164469,100,0,1.85,00:01:20,12.02,0.03,0.09,1.93,85.75,0.18,spicesinc.com,288900
38.27,Food,2898,59526,213596,97.46,2.54,4.89,00:22:16,36.55,0,9.52,10.9,34.48,8.55,therawfoodworld.com,134000
63.43,Food,17071,54859,191200,85.26,14.74,3.21,00:01:55,21.75,0.04,2.29,8.95,66.35,0.62,seasalt.com,187300
34.11,Food,322,49851,206153,63.35,36.65,4.03,00:03:08,29.94,1.7,19.67,11.42,36.73,0.55,halegroves.com,156000
42.63,Food,307,48249,195830,87.86,12.14,4.56,00:02:11,41.01,1.57,21.62,7.61,27.3,0.89,russellstover.com,157200
31.39,Food,124,45821,172743,78.53,21.47,6.26,00:03:25,24.24,0,27.34,10.84,33.51,4.07,winelibrary.com,151100
51.07,Food,757,30129,484274,98.08,1.92,3.64,00:02:25,28.7,0.06,0,3.9,66.99,0.36,teaworld.de,50800
44.45,Food,108,38970,155319,79.25,20.75,5.3,00:04:11,16.1,0,11.79,13.31,56.47,2.34,stashtea.com,187100
39.21,Food,217,72739,280082,58.24,41.76,3.65,00:02:34,12.29,0.34,11.7,10.73,64.32,0.62,theteaspot.com,104500
37.05,Food,384,68201,246491,95.34,4.66,3.42,00:02:07,22.86,0.77,4.68,10.99,59.94,0.76,hersheysstore.com,138500
15.09,Food,288,44774,184446,72.81,27.19,7.85,00:04:31,36.74,0.93,4.54,9.71,47.12,0.96,fanniemay.com,124400
33.38,Food,303,47510,192043,67.12,32.88,3.88,00:02:19,42.6,4.63,3.08,21.35,26.1,2.24,snakeriverfarms.com,166000
38.43,Food,29457,102510,325773,92.43,7.57,2.66,00:01:26,16.73,0.31,5.15,19.05,36.83,21.93,carnivoreclub.co,107500
23.03,Food,4777,93298,349178,93.15,6.85,3.85,00:01:45,29.36,0,6,13.3,49.14,2.2,lacolombe.com,79400
55.36,Food,126,48368,175405,89.09,10.91,2.08,00:01:26,11.77,1.42,1.83,4.8,68.87,11.3,kegerator.com,246500
41.16,Food,283,46475,181314,81.92,18.08,5.17,00:02:22,21.5,0.04,13.93,13.79,48.61,2.14,savoryspiceshop.com,146800
48.25,Food,332,54762,217181,64.89,35.11,2.4,00:00:53,40.18,0.81,0.12,3.41,55.48,0,wineaccess.com,178500
46.3,Food,372,11940,239854,88.11,11.89,2.5,00:01:40,27.35,1.71,2.8,15.37,51.51,1.25,wineandco.com,142900
34.48,Food,197,32658,133213,77.89,22.11,6.57,00:04:32,11.12,2.49,35.47,7.4,40.14,3.38,collinstreet.com,205700
41.84,Food,161,8038,112895,78.74,21.26,5.05,00:03:30,9.41,0,13.49,15.15,60.25,1.7,bettys.co.uk,284900
50.17,Food,235,44934,155043,78.19,21.81,6.05,00:03:20,30.16,0.13,6.35,3.22,59.32,0.81,germandeli.com,178300
64.55,Food,159,87524,211300,99.96,0.04,1.8,00:01:12,17.35,0.09,3.47,1.7,74.11,3.28,eckraus.com,218200
57.91,Food,169,57712,221546,74.5,25.5,2.42,00:01:56,8.04,0,0.16,6.56,84.01,1.22,liquorama.net,168000
34.9,Food,291,45879,185175,83.15,16.85,6.84,00:15:45,42.36,2.56,4.25,5.35,44.79,0.7,coffeeforless.com,123400
40.77,Food,232,37589,153775,75.67,24.33,4.53,00:02:35,23.54,1.07,25.53,13.58,35.27,1.01,honeyville.com,196100
40.61,Food,143,16774,212849,73.59,26.41,3.4,00:01:48,9.12,1.51,1.23,8.29,77.95,1.9,lindt.co.uk,154100
35.75,Food,214,27166,273361,96.97,3.03,4.46,00:01:49,13.21,0,7.21,3.91,75.48,0.18,beersofeurope.co.uk,91900
40.65,Food,298,46569,188515,100,0,4.83,00:02:54,19.8,0.23,18.19,23.11,34.74,3.93,grasslandbeef.com,148200
41.3,Food,723,206639,783051,78.77,21.23,2.37,00:01:42,7.64,1.14,0,20.68,68.88,1.66,craftbeerclub.com,27300
70.46,Food,287,50053,184182,89.43,10.57,2,00:01:10,12.89,0,4.33,6.21,76.52,0.05,mexgrocer.com,253100
23.28,Food,143,52115,198516,81.94,18.06,8.02,00:03:48,26.36,0,10.3,8.8,53.12,1.42,teaforte.com,107600
37.29,Food,483,80466,315689,92.46,7.54,5.39,00:03:30,15.86,1.26,15.62,14.03,52.47,0.75,murrayscheese.com,66900
26.34,Food,381,59271,245461,99.5,0.5,4.23,00:02:53,54.54,4.47,19.36,10.2,10.88,0.55,wineinsiders.com,114000
31.71,Food,1001,79490,326978,86.35,13.65,4.32,00:02:18,12.93,0.01,3.81,12.63,70.24,0.36,legalseafoods.com,69300
38.12,Food,534,13307,341292,82.74,17.26,2.85,00:01:40,22.73,0,4.48,20.4,50.41,1.98,purdys.com,98100
26,Food,259,78973,317690,92.04,7.96,4.22,00:02:39,34.94,0,0,16.21,48.75,0.1,wineofthemonthclub.com,85400
41.74,Food,242,39274,158060,76.92,23.08,3.86,00:02:14,13.65,0.28,0.14,5.93,79.91,0.09,candyfavorites.com,212400
33.29,Food,4988,89213,363331,67.47,32.53,3.33,00:03:34,53.57,0.08,4.77,9.92,30.9,0.77,tastesofchicago.com,80500
40.94,Food,549,141046,346670,81.37,18.63,2.47,00:01:12,12.94,0,1.8,6.78,78.28,0.2,gourmetfoodstore.com,103700
39.56,Food,147,51809,201335,87.86,12.14,4.02,00:02:07,18.93,0.58,0.16,10.84,66.95,2.55,celestialseasonings.com,146100
16.89,Food,286,47207,183578,78.7,21.3,6.4,00:03:22,11.15,1.26,30.43,19.12,37.4,0.64,gevalia.com,129600
44.05,Food,283,92755,344076,97.63,2.37,4.4,00:03:53,22.25,0,4.29,17.34,50.97,5.16,intelligentsiacoffee.com,60900
23.51,Food,1963,157178,649767,100,0,7.19,00:06:27,4.45,0,24.26,34.43,36.68,0.18,dinewise.com,21300
50.19,Food,6190,109057,446390,84.68,15.32,2.46,00:01:27,38.76,2.25,0.26,7.95,48.53,2.25,lobstergram.com,69400
37.61,Food,718,56429,222953,74.69,25.31,4.03,00:03:02,25.06,2.89,0.89,15.31,54.9,0.95,bistromd.com,139000
42.31,Food,1261,104490,419353,79.57,20.43,3.76,00:03:16,14.45,0.11,35.67,9.95,39.18,0.64,dibruno.com,64400
50.87,Food,2094,47894,157520,97.97,2.03,3.32,00:01:14,13.41,0,13.76,8.31,44.55,19.96,tabasco.com,235700
26.71,Food,689,119728,437519,100,0,3.27,00:02:23,34.62,0.07,9.39,20.92,34,1,mistobox.com,59800
32.64,Food,279,88919,339551,100,0,4.4,00:02:51,24.66,0.06,2.9,22.46,44.15,5.78,counterculturecoffee.com,66000
36.63,Food,328,56957,578978,57.19,42.81,3.17,00:02:46,3.39,0,9.48,7.92,79.02,0.18,hamper.com,43600
22.31,Food,631,98637,395590,78.76,21.24,4.78,00:02:19,15.72,2.64,2.89,6.45,71.98,0.32,cookiesbydesign.com,58200
46.03,Food,146,72926,270333,99.87,0.13,2.32,00:01:08,27.68,0.09,13.21,11.93,44.13,2.96,nutiva.com,138500
69.22,Food,550,139248,347594,86.06,13.94,1.84,00:00:39,35.23,3.45,0.07,13.55,43.45,4.24,zchocolat.com,139200
50.33,Food,335,20274,219402,76.33,23.67,5.37,00:01:54,11.86,0.08,14.8,5.38,67.14,0.75,spicesofindia.co.uk,127100
39.4,Food,292,49616,185710,69.9,30.1,4.3,00:01:47,23.67,1.25,0.14,11.43,63.24,0.28,bulkfoods.com,166600
20.95,Food,4139,77334,308974,100,0,3.94,00:01:41,14.82,0,5.17,13.27,66.25,0.49,pamelasproducts.com,93000
43.33,Food,2413,111999,458922,90,10,2.06,00:01:32,18.59,0,3.57,26.73,50.9,0.21,peachdish.com,70900
29.05,Food,528,85827,338285,84.64,15.36,3.99,00:01:53,21.35,1.16,5.08,19.59,44.52,8.3,vosgeschocolate.com,91000
31.2,Food,654,103823,413387,62.96,37.04,5.15,00:03:08,46.51,0.48,0.35,6.58,44.81,1.27,mrsprindables.com,52200
23.88,Food,293,45327,186303,64.79,35.21,7.71,00:04:31,45.87,2.21,11.2,7.88,32.84,0,pittmandavis.com,136500
75.78,Food,20692,57324,231537,97.94,2.06,1.48,00:01:21,17.17,0,0,13.11,59.78,9.94,applegate.com,226200
38.39,Food,1317,72772,814446,93.43,6.57,7.76,00:03:03,12.5,6.1,0,6.84,74.56,0,pongcheese.co.uk,14100
12.02,Food,451,71483,297819,71.37,28.63,6.22,00:03:50,46.76,0.32,8.19,7.48,35.4,1.85,ohdanishbakery.com,72600
39.29,Food,180,58512,233352,46.96,53.04,3.68,00:02:22,22.22,0,2.74,17.69,56.85,0.5,b-21.com,147600
44.62,Food,5251,109234,380449,92.1,7.9,2.36,00:01:23,35.6,0.07,1.2,8.31,54.66,0.17,diettogo.com,94900
36.13,Food,505,91538,323537,95.35,4.65,3.43,00:02:11,18.96,0.09,1.69,13.45,65,0.81,dylanscandybar.com,99300
23.51,Food,1963,157178,649767,100,0,7.19,00:06:27,4.45,0,24.26,34.43,36.68,0.18,dinewise.com,21300
55.91,Food,244,38195,158738,82.16,17.84,4.19,00:02:35,27.39,0,14.74,34.19,20.27,3.41,gourmet-coffee.com,212600
35.61,Food,201,5266,258293,80.75,19.25,4.93,00:03:27,29.63,0,1.18,9.37,58.33,1.49,nicks.com.au,96600
36.02,Food,1267,80641,318535,96.79,3.21,4.24,00:02:31,7.59,0.89,11.2,16.09,52.59,11.64,jenis.com,82400
38.94,Food,138,47291,191703,58.86,41.14,5.74,00:03:20,16.38,0.05,18.12,9.19,55.73,0.52,coffeeam.com,132800
15.17,Food,587,90035,372461,72.35,27.65,4.59,00:04:23,30.06,0,0.33,3.54,65.83,0.25,popcornopolis.com,68500
43.2,Food,2506,123657,477672,92.6,7.4,3.86,00:02:04,22.54,0,0.25,12.29,62.25,2.66,lobels.com,44300
43.8,Food,444,80746,293207,65.79,34.21,2.37,00:01:36,4.6,2.37,6.84,1.82,80.6,3.77,candystore.com,139500
60.09,Food,22715,59378,233830,100,0,1.95,00:01:47,8.21,0.7,13.82,19.24,54.17,3.86,cabotcheese.coop,177500
34.06,Food,575,91503,363616,75.09,24.91,3.72,00:01:51,24.31,0.08,3.58,16.89,55.08,0.07,allenbrothers.com,74000
47.46,Food,255,41526,168671,69.19,30.81,8.8,00:05:06,40.25,0,6.28,9.37,43.33,0.77,myspicesage.com,122300
16.77,Food,40721,36331,445340,76.86,23.14,7.93,00:03:17,17.12,3.55,8.97,10.72,59.63,0,virginiahayward.com,39200
50.32,Food,474,98499,311833,98.11,1.89,2.6,00:01:31,40.43,0.01,1.85,7.63,49.97,0.12,importfood.com,111600
41.41,Food,256,47169,169126,70.16,29.84,3.42,00:03:04,58.48,0,0,5.39,35.98,0.14,candy.com,218500
40.52,Food,260,54145,171223,96.13,3.87,4.05,00:03:16,15.51,1.07,0,6.39,76.36,0.67,asianfoodgrocer.com,206600
29.45,Food,773,59357,244473,95.28,4.72,3.2,00:02:27,31.41,0.06,0.19,9.77,58.51,0.06,magickitchen.com,149900
19.4,Food,767,122192,490230,84.1,15.9,8.93,00:04:29,31,0,2.77,18.22,47.86,0.15,brownies.com,32800
41.24,Food,501,227517,560950,82.76,17.24,3.41,00:03:06,36.59,1.35,8.44,14.88,38.05,0.69,cafebritt.com,43800
14.56,Food,739,124267,471458,100,0,8.46,00:04:57,15.57,0,11.96,24.17,40.43,7.87,russianfooddirect.com,37400
25.36,Food,242,24830,301930,91.5,8.5,15.67,00:05:39,16.37,0,2.14,26.63,50.26,4.61,beermerchants.com,43300
41,Food,5366,98118,389036,82.52,17.48,8.5,00:06:00,38.55,0.77,4.48,31.22,23.02,1.96,zachys.com,37700
50.3,Food,665,128762,419377,96.32,3.68,2.38,00:01:11,12.33,0,0,15.87,70.83,0.97,itoen.com,88900
34.53,Food,805,142048,513957,93.71,6.29,2.94,00:01:09,18.15,0.71,2.43,12.95,61.86,3.9,enjoylifefoods.com,57300
30.45,Food,581,88695,366259,89.5,10.5,4.45,00:04:04,17.68,0.08,11.52,27.42,41.41,1.9,worldsfinestchocolate.com,71900
41.96,Food,187,58042,239463,100,0,4.06,00:02:11,45.43,0.09,1.67,19.7,28.64,4.46,communitycoffee.com,149400
35.75,Food,294,88002,353750,59.26,40.74,4.63,00:01:57,24.45,0,6.41,17.13,51.92,0.08,austinhomebrew.com,71200
34.93,Food,529,85073,340061,67.51,32.49,4.06,00:02:35,26.23,0.09,0.28,6.33,66.35,0.72,lakechamplainchocolates.com,84800
33.64,Food,221,72932,283646,88.74,11.26,4.11,00:02:13,19.95,0,11.53,16,51.99,0.52,mrbeer.com,106000
39.44,Food,2486,199679,805941,96.44,3.56,2.22,00:00:47,19.18,0.25,0,1.49,79.08,0,lobsteranywhere.com,40000
32.12,Food,450,71833,296381,63.63,36.37,5,00:01:42,24.26,0.12,2.15,6.69,63.07,3.7,nueskes.com,98200
57.86,Food,434,78196,286666,82.26,17.74,2.09,00:01:02,24.12,0.06,6.91,4.05,60.01,4.84,beanilla.com,144700
34.74,Food,714,44670,453233,66.42,33.58,8.04,00:05:42,29.96,0.01,25.15,14.11,30.69,0.07,tea-and-coffee.com,34400
34.63,Food,717,54682,222290,50.87,49.13,9.8,00:10:31,37.91,0.04,8.9,30.4,22.03,0.72,mackenzieltd.com,87400
28.62,Food,244,80656,303663,97.67,2.33,7.11,00:03:10,14.39,0,14.45,11.34,58.19,1.63,rishi-tea.com,69000
27.09,Food,345,56781,224617,99.88,0.12,4.13,00:02:29,25.49,0,0.31,9.05,63.69,1.46,bigelowtea.com,140300
41.06,Food,447,130760,507510,54.73,45.27,5.72,00:03:38,26.25,0,0,8.3,65.45,0,sherry-lehmann.com,31500
28.24,Food,965,77203,314580,100,0,2.91,00:01:48,14.56,0,13.79,12.33,59.25,0.06,boudinbakery.com,104400
43.79,Food,191,1842,244293,75.29,24.71,5.66,00:03:50,36.97,4.62,5.89,33.48,18.04,1.01,cybercellar.com,90300
,Food,,,,,,,,,,,,,,smithfieldmarketplace.com,
,Food,,,,,,,,,,,,,,wisconsincheeseman.com,
,Food,,,,,,,,,,,,,,coffeebeandirect.com,
20.73,Food,426,66774,277880,72.17,27.83,8.02,00:03:16,39.19,0.15,0,6.12,54.54,0,dakinfarm.com,93400
37.65,Food,2322,368470,1339977,,,3.67,00:03:15,9.72,0.87,5.42,9.13,74.85,0,chelseamarketbasket.com,10500
44.24,Food,2278,139866,405553,100,0,3.12,00:02:23,21.34,0,0,15.74,60.61,2.31,sproutpeople.org,64300
67.12,Food,441,70251,290139,22.07,77.93,2.07,00:00:40,9.37,0.07,0,5.57,85,0,shopfoodex.com,131700
57.52,Food,612,116845,384619,93.79,6.21,2.2,00:01:53,23.64,0,0.34,8.47,66.7,0.84,chocoley.com,109500
41.31,Food,2393,401227,1375303,,,8.89,00:07:42,38.22,0,0,12.87,47.21,1.7,californiadelicious.com,7000
46.71,Food,636,99991,399455,100,0,2.26,00:00:59,16.27,0,0,50.58,30.23,2.91,mybrands.com,96000
25.72,Food,3706,75421,276757,81.98,18.02,4.31,00:02:00,25.57,2.15,6.83,13.81,50.99,0.65,mightyleaf.com,101400
48.55,Food,624,112150,391972,96,4,1.8,00:00:52,12.94,0.84,3.18,6.49,73.67,2.89,smuckers.com,107800
46.5,Food,777,238966,827243,78.8,21.2,2.15,00:01:26,15.07,0,15.88,20.68,45.4,2.98,cawineclub.com,33400
35.04,Food,708,221929,770644,92.09,7.91,3.87,00:03:30,22.86,0,0,12.05,62.73,2.36,personalwine.com,22800
44.27,Food,331,110425,394162,90.19,9.81,2.58,00:01:12,22.38,0.11,1.99,5.07,69.78,0.67,arborteas.com,96000
47.94,Food,4907,149775,552652,57.1,42.9,3.21,00:02:24,14.73,2.36,0.29,17.07,64.63,0.92,spicejungle.com,41700
41.07,Food,603,172656,670644,100,0,2.2,00:00:31,14.38,0,0,2.45,83.17,0,urthcaffe.com,46200
36.68,Entertainment,1,4,8,92.95,7.05,10.59,00:06:52,41.62,0.73,4.6,23.98,24.85,4.22,amazon.com,
41.65,Entertainment,2,17,34,99.91,0.09,4.6,00:09:58,72.18,0.06,0.83,17.99,7.9,1.03,netflix.com,
33.24,Entertainment,5,5,48,86.48,13.52,10.69,00:06:59,41.19,0.39,4.76,20.47,29.64,3.56,amazon.co.uk,520100000
47.6,Entertainment,120,241,905,86.69,13.31,4.21,00:03:28,25.65,0.28,8.4,30.35,31.14,4.18,ticketmaster.com,39700000
50.06,Entertainment,1,347,1302,75.98,24.02,5.13,00:03:35,29.23,3.5,4.85,13.38,46.28,2.76,barnesandnoble.com,26800000
42.47,Entertainment,145,2115,4496,100,0,4.93,00:04:14,49.48,0,1.25,15.09,32.7,1.48,blu-ray.com,9300000
